CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
711274458,Attrited Customer,38,F,3,High School,Married,Less than $40K,Blue,27,4,3,3,1438.3,0,1438.3,0.73,2478,45,0.552,0,0.99673,0.00326528
714035283,Attrited Customer,56,F,1,Post-Graduate,Married,Less than $40K,Blue,36,6,2,2,2802,2256,546,0.615,2371,46,0.353,0.805,0.99211,0.00789
708376983,Attrited Customer,58,F,1,Unknown,Single,Unknown,Blue,50,5,2,2,8513,799,7714,0.451,2119,37,0.542,0.094,0.99156,0.00844
711862533,Attrited Customer,55,F,1,Uneducated,Married,Less than $40K,Blue,36,5,3,2,2258,2000,258,0.611,2500,42,0.68,0.886,0.99427,0.00573
772407333,Attrited Customer,41,F,3,Unknown,Married,Less than $40K,Blue,30,5,3,3,1654,0,1654,0.329,1730,30,0.364,0,0.99711,0.00288892
720654183,Attrited Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,35,2,3,3,23542,1307,22235,0.462,2152,46,0.438,0.056,0.99686,0.00314112
779348358,Attrited Customer,52,F,1,Uneducated,Single,Less than $40K,Blue,37,5,3,4,1717,0,1717,1.028,3004,46,0.586,0,0.998,0.002003
827051808,Attrited Customer,44,F,0,College,Married,Less than $40K,Blue,40,5,4,2,7499,1083,6416,0.716,2478,45,0.667,0.144,0.99452,0.00548
710484408,Attrited Customer,39,M,4,Post-Graduate,Married,$120K +,Blue,29,6,3,3,8700,1742,6958,0.454,2306,50,0.613,0.2,0.99733,0.00267072
817108083,Attrited Customer,55,M,3,Unknown,Single,$60K - $80K,Blue,35,3,3,3,14266,1341,12925,0.309,1625,34,0.36,0.094,0.99711,0.00288892
813449508,Attrited Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,56,6,2,3,9918,850,9068,0.688,2485,40,0.29,0.086,0.99395,0.00605
713474733,Attrited Customer,51,M,2,Graduate,Single,$80K - $120K,Blue,31,5,3,2,1438.3,327,1111.3,0.528,1783,40,0.481,0.227,0.99447,0.00553
790119408,Attrited Customer,48,F,3,Uneducated,Married,Less than $40K,Blue,41,5,3,2,4960,0,4960,0.882,2430,48,0.548,0,0.99482,0.00518
708684108,Attrited Customer,46,F,4,Graduate,Married,$40K - $60K,Blue,34,5,3,1,4152,1446,2706,0.826,2218,30,0.304,0.348,0.99129,0.00871
803115258,Attrited Customer,62,M,0,College,Unknown,$40K - $60K,Blue,56,2,6,2,3477,0,3477,0.436,2113,40,0.739,0,0.99163,0.00837
708736608,Attrited Customer,40,M,3,Graduate,Married,$120K +,Blue,27,5,3,2,2269,0,2269,0.572,2108,39,0.56,0,0.99467,0.00533
713047608,Attrited Customer,40,F,2,College,Unknown,Less than $40K,Blue,36,6,1,3,2387,2013,374,0.449,2134,41,0.952,0.843,0.98902,0.01098
711886383,Attrited Customer,54,F,5,High School,Married,Unknown,Blue,44,5,3,3,5342,605,4737,0.691,2426,46,0.394,0.113,0.99672,0.00328187
713058858,Attrited Customer,54,F,2,Graduate,Unknown,Less than $40K,Blue,46,5,3,2,1695,913,782,0.449,2130,48,0.5,0.539,0.99447,0.00553
714789033,Attrited Customer,54,F,1,Graduate,Married,Less than $40K,Blue,50,3,3,3,3173,2517,656,0.619,2763,51,0.821,0.793,0.99649,0.00350838
809811858,Attrited Customer,43,M,5,High School,Unknown,$80K - $120K,Blue,38,3,3,2,1504,0,1504,0.987,2530,43,0.344,0,0.99449,0.00551
826709658,Attrited Customer,45,F,3,Graduate,Divorced,$40K - $60K,Blue,41,1,3,3,1477,0,1477,0.768,2214,43,0.654,0,0.99683,0.00317458
719098308,Attrited Customer,56,F,2,High School,Single,Less than $40K,Blue,42,5,4,2,2423,268,2155,0.804,2516,59,0.639,0.111,0.99529,0.00470886
757194408,Attrited Customer,43,M,3,College,Married,$60K - $80K,Blue,36,2,3,3,1438.3,0,1438.3,0.539,1707,38,1.111,0,0.99674,0.00326498
762020133,Attrited Customer,37,F,3,High School,Married,Unknown,Blue,30,3,3,3,9874,0,9874,0.491,2446,47,0.567,0,0.99673,0.00326528
780720258,Attrited Customer,45,M,4,High School,Divorced,Less than $40K,Blue,34,4,2,3,3489,2517,972,0.721,2684,39,0.56,0.721,0.9949,0.0051
788835408,Attrited Customer,49,F,3,Unknown,Married,Less than $40K,Blue,33,6,3,3,2910,0,2910,0.789,2648,41,0.464,0,0.99711,0.00288892
712327608,Attrited Customer,54,F,0,Doctorate,Single,Less than $40K,Blue,36,4,3,2,2708,0,2708,0.673,2321,45,0.552,0,0.99554,0.00445616
712982808,Attrited Customer,47,M,2,Doctorate,Divorced,$80K - $120K,Blue,32,1,3,3,1438.3,0,1438.3,0.454,2388,42,0.5,0,0.99772,0.00227837
715222533,Attrited Customer,52,F,3,Graduate,Married,Less than $40K,Blue,36,5,3,3,2566,1079,1487,0.554,2340,36,0.5,0.42,0.99683,0.00317458
708373083,Attrited Customer,40,F,4,Unknown,Married,$40K - $60K,Blue,30,1,3,4,3356,2517,839,0.583,2032,39,0.147,0.75,0.99832,0.00167742
712552608,Attrited Customer,46,F,3,Graduate,Married,Less than $40K,Blue,34,3,3,1,1438.3,0,1438.3,0.714,2658,43,0.654,0,0.9912,0.0088
794675058,Attrited Customer,36,M,3,Graduate,Married,$80K - $120K,Blue,21,5,3,2,5015,1963,3052,0.881,2491,43,0.87,0.391,0.99467,0.00533
809616108,Attrited Customer,38,F,2,High School,Single,Less than $40K,Blue,33,3,3,3,1568,0,1568,0.611,2812,59,0.788,0,0.99661,0.00338788
708108333,Attrited Customer,47,F,3,Graduate,Married,Unknown,Blue,36,3,3,1,5590,0,5590,0.01,1507,32,0,0,0.9912,0.0088
708972783,Attrited Customer,48,F,4,College,Married,Less than $40K,Blue,37,3,2,3,1745,0,1745,0.657,2297,44,0.63,0,0.9949,0.0051
767553333,Attrited Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,39,1,3,3,8383,0,8383,0.809,2600,44,0.517,0,0.99683,0.00317458
720062508,Attrited Customer,38,F,2,Unknown,Married,$40K - $60K,Blue,28,6,2,2,1628,0,1628,0.876,2527,41,0.64,0,0.99207,0.00793
714013983,Attrited Customer,37,F,4,Post-Graduate,Married,Less than $40K,Blue,36,3,3,3,1586,0,1586,0.497,2109,41,0.414,0,0.99733,0.00267072
711540108,Attrited Customer,44,F,4,Doctorate,Unknown,Unknown,Blue,33,5,3,6,1438.3,0,1438.3,0.676,2316,48,0.5,0,0.99958,0.00041998
713583408,Attrited Customer,51,F,4,Graduate,Single,$40K - $60K,Blue,37,2,3,2,4708,920,3788,0.544,2179,50,1.273,0.195,0.99473,0.00527
713957283,Attrited Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,23,3,2,3,3214,0,3214,0.435,2119,44,0.517,0,0.99518,0.00481999
815539233,Attrited Customer,54,M,4,High School,Single,$80K - $120K,Silver,49,1,3,4,34516,214,34302,0,1201,22,0,0.006,0.9979,0.00209822
711399408,Attrited Customer,34,F,2,Graduate,Divorced,Unknown,Blue,25,2,3,4,12373,0,12373,0.71,2462,40,0.429,0,0.99807,0.00193323
711716133,Attrited Customer,42,F,3,High School,Married,$40K - $60K,Blue,34,6,3,1,1585,1381,204,0.706,2360,40,0.379,0.871,0.99095,0.00905
720872433,Attrited Customer,39,F,1,Uneducated,Single,$40K - $60K,Blue,28,5,3,6,3911,0,3911,0.897,2867,42,0.556,0,0.99934,0.0006603
715530258,Attrited Customer,46,F,2,Post-Graduate,Single,Unknown,Blue,37,1,3,3,4848,2517,2331,0.651,2353,53,0.828,0.519,0.9972,0.00280059
710410158,Attrited Customer,49,M,2,Graduate,Unknown,$80K - $120K,Blue,38,3,4,3,34516,0,34516,0.482,1592,35,0.346,0,0.99727,0.00272694
708976908,Attrited Customer,40,M,3,Post-Graduate,Single,$80K - $120K,Blue,36,4,4,3,8958,0,8958,0.483,2131,43,0.387,0,0.99777,0.00223444
712602708,Attrited Customer,36,M,3,Unknown,Unknown,$80K - $120K,Blue,36,4,1,2,1815,0,1815,0.478,2039,34,0.36,0,0.98433,0.01567
771422883,Attrited Customer,57,F,3,Graduate,Married,Less than $40K,Blue,45,1,4,2,1759,186,1573,0.756,2705,35,0.522,0.106,0.99559,0.00441277
708703308,Attrited Customer,35,F,1,Unknown,Married,$40K - $60K,Blue,26,6,4,4,2045,1707,338,0.577,2183,39,0.696,0.835,0.99845,0.001551
820047858,Attrited Customer,44,F,4,Graduate,Unknown,Less than $40K,Blue,39,1,4,2,3017,1868,1149,0.722,2096,50,0.471,0.619,0.99563,0.00436631
708186933,Attrited Customer,33,M,1,Graduate,Single,$60K - $80K,Blue,36,4,3,2,1819,725,1094,0.737,2254,45,0.406,0.399,0.99411,0.00589
708498033,Attrited Customer,44,F,3,Unknown,Married,Less than $40K,Blue,36,3,4,6,2279,1837,442,0.853,2789,52,0.677,0.806,0.99954,0.00046237
815315058,Attrited Customer,48,F,4,High School,Married,$40K - $60K,Blue,43,4,2,2,1438.3,0,1438.3,0.722,2520,45,0.452,0,0.99146,0.00854
713512308,Attrited Customer,50,F,0,Graduate,Single,Less than $40K,Blue,41,2,3,1,3423,0,3423,0.505,2229,45,0.406,0,0.98937,0.01063
709581483,Attrited Customer,40,F,4,Doctorate,Married,Less than $40K,Blue,21,1,2,1,2984,2517,467,0.574,2373,53,0.359,0.843,0.99049,0.00951
711201108,Attrited Customer,37,F,3,High School,Single,Less than $40K,Blue,29,3,3,3,1653,0,1653,0.517,2284,35,0.296,0,0.99673,0.00326528
714887808,Attrited Customer,43,F,1,Uneducated,Single,Less than $40K,Blue,36,1,3,2,1818,0,1818,0.758,2279,50,0.724,0,0.99427,0.00573
709714008,Attrited Customer,50,F,1,Unknown,Single,Unknown,Blue,39,6,3,3,9248,0,9248,0.613,2325,45,0.552,0,0.99681,0.00319278
714519408,Attrited Customer,44,F,3,College,Married,Less than $40K,Blue,36,2,3,3,5357,2139,3218,0.499,1979,48,0.655,0.399,0.99674,0.00326498
712740108,Attrited Customer,43,F,4,Uneducated,Divorced,Less than $40K,Blue,33,6,3,1,1706,0,1706,0.601,2371,45,0.5,0,0.99152,0.00848
720251358,Attrited Customer,54,F,2,High School,Divorced,Less than $40K,Blue,36,6,3,1,3591,2517,1074,0.665,2313,43,0.536,0.701,0.99061,0.00939
828294933,Attrited Customer,49,F,3,High School,Married,Less than $40K,Blue,45,3,2,3,2951,2437,514,0.765,2519,36,0.565,0.826,0.99485,0.00515
712307283,Attrited Customer,54,M,1,College,Single,$120K +,Blue,37,6,2,3,9090,2517,6573,0.661,2239,43,0.72,0.277,0.99431,0.00569
778910883,Attrited Customer,53,M,2,Unknown,Married,$80K - $120K,Blue,34,4,3,2,1837,875,962,0.58,2169,43,0.654,0.476,0.99497,0.00503
779848383,Attrited Customer,37,F,3,Graduate,Single,Less than $40K,Blue,21,4,2,2,1784,577,1207,0.542,2348,47,0.516,0.323,0.99161,0.00839
717371583,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,36,1,3,5,1883,400,1483,0.528,1954,45,0.5,0.212,0.99891,0.00108742
712163433,Attrited Customer,47,M,3,Uneducated,Married,$40K - $60K,Blue,29,1,2,4,1684,644,1040,0.723,2164,36,0.714,0.382,0.99714,0.00286097
711487533,Attrited Customer,47,F,3,Unknown,Married,Less than $40K,Blue,38,3,3,2,1438.3,0,1438.3,0.198,1687,38,0.226,0,0.99515,0.00484967
715306983,Attrited Customer,42,M,5,High School,Married,$60K - $80K,Blue,36,1,2,3,1866,0,1866,0.798,2833,42,0.355,0,0.99482,0.00518
789637308,Attrited Customer,45,F,2,College,Divorced,$40K - $60K,Blue,39,4,3,4,3076,0,3076,0.734,2580,50,0.429,0,0.99801,0.00198835
794172033,Attrited Customer,58,F,1,Post-Graduate,Divorced,Less than $40K,Blue,52,4,1,3,1817,0,1817,0.503,2347,45,0.452,0,0.99032,0.00968
714520233,Attrited Customer,59,F,0,Graduate,Married,Less than $40K,Blue,36,2,3,2,1708,0,1708,0.443,1992,38,0.357,0,0.99356,0.00644
717725433,Attrited Customer,54,F,2,Graduate,Married,$40K - $60K,Blue,44,3,4,2,1606,0,1606,0.763,2258,37,0.609,0,0.99542,0.00457826
710690733,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Blue,35,4,3,2,1666,0,1666,0.92,2816,38,0.52,0,0.99467,0.00533
779084208,Attrited Customer,43,F,3,High School,Divorced,Less than $40K,Blue,24,4,2,2,1662,613,1049,0.868,2326,31,0.55,0.369,0.99137,0.00863
715304958,Attrited Customer,42,F,3,Graduate,Single,Less than $40K,Blue,27,6,2,2,2053,0,2053,0.866,3053,50,0.562,0,0.99161,0.00839
715950483,Attrited Customer,39,F,1,Uneducated,Married,$40K - $60K,Blue,27,3,3,3,2821,725,2096,0.704,2397,35,0.296,0.257,0.99659,0.00341249
711919608,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,36,4,3,2,2031,1720,311,0.713,2702,32,0.778,0.847,0.99467,0.00533
717624708,Attrited Customer,59,M,2,High School,Divorced,Less than $40K,Blue,51,6,5,3,1438.3,0,1438.3,0.734,2589,49,0.69,0,0.99697,0.00303426
789095958,Attrited Customer,50,M,1,Unknown,Single,$60K - $80K,Blue,38,4,3,3,7603,744,6859,0.711,2497,42,0.273,0.098,0.99681,0.00319278
713736333,Attrited Customer,41,F,3,Uneducated,Married,$40K - $60K,Blue,36,1,3,4,3606,0,3606,0.37,1829,41,0.519,0,0.99819,0.00181217
714213708,Attrited Customer,35,F,3,College,Single,Less than $40K,Blue,25,4,3,2,3611,2517,1094,0.537,2178,45,0.552,0.697,0.99452,0.00548
720142308,Attrited Customer,52,F,2,Graduate,Married,Less than $40K,Blue,36,5,3,4,2160,0,2160,0.645,2360,56,0.647,0,0.99807,0.00193323
819688458,Attrited Customer,44,F,5,Graduate,Unknown,Less than $40K,Blue,39,6,3,2,1545,0,1545,0.749,2646,39,0.444,0,0.99464,0.00536
710785383,Attrited Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,3,3,1,2212,0,2212,0.942,2394,55,0.897,0,0.99087,0.00913
713597658,Attrited Customer,36,F,3,Uneducated,Single,Less than $40K,Blue,22,3,3,1,2784,2378,406,0.525,2021,57,0.676,0.854,0.99143,0.00857
713953383,Attrited Customer,50,M,1,Post-Graduate,Single,$60K - $80K,Blue,36,4,3,2,2317,0,2317,0.734,2214,41,0.519,0,0.99499,0.00501
716510658,Attrited Customer,50,F,0,Doctorate,Single,Less than $40K,Blue,38,4,3,3,2595,2353,242,0.924,2526,41,0.577,0.907,0.99735,0.00265408
708519108,Attrited Customer,46,F,1,Graduate,Married,Unknown,Blue,24,3,3,2,2694,1576,1118,0.494,2041,57,0.9,0.585,0.99411,0.00589
719740008,Attrited Customer,51,F,4,High School,Married,Less than $40K,Blue,41,3,3,4,2791,940,1851,0.813,2584,49,0.441,0.337,0.9981,0.00189625
711605208,Attrited Customer,61,M,0,Uneducated,Married,$80K - $120K,Blue,43,3,3,5,1438.3,0,1438.3,0.7,1958,47,0.424,0,0.99873,0.00126699
714408933,Attrited Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,36,4,2,2,10834,0,10834,0.522,2249,51,0.594,0,0.99169,0.00831
716099958,Attrited Customer,39,F,5,Unknown,Married,$40K - $60K,Blue,31,3,3,6,3333,1867,1466,0.947,3348,50,0.282,0.56,0.99944,0.0005616
712795833,Attrited Customer,34,F,4,Graduate,Married,Less than $40K,Blue,36,2,2,4,5021,2517,2504,0.587,2270,40,0.481,0.501,0.99709,0.0029104
712593933,Attrited Customer,40,M,3,Doctorate,Married,$40K - $60K,Blue,36,3,3,4,2313,0,2313,0.673,2249,42,0.312,0,0.99871,0.00128822
714164808,Attrited Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,33,4,3,2,2918,0,2918,0.559,2056,54,0.459,0,0.99473,0.00527
710500983,Attrited Customer,43,M,2,College,Single,$80K - $120K,Blue,34,2,4,3,4617,1035,3582,0.36,1779,35,0.591,0.224,0.9972,0.00280463
711904008,Attrited Customer,40,M,4,High School,Married,$60K - $80K,Blue,36,4,3,5,5869,0,5869,0.642,2203,41,0.519,0,0.9989,0.00109664
717666783,Attrited Customer,56,F,3,College,Single,Less than $40K,Blue,46,1,3,3,2272,1350,922,0.762,2354,49,0.96,0.594,0.99674,0.00326498
720731808,Attrited Customer,52,F,3,Graduate,Single,Less than $40K,Blue,38,2,3,4,2437,0,2437,0.912,3068,53,0.656,0,0.99814,0.00186317
789907533,Attrited Customer,49,M,3,Graduate,Married,$80K - $120K,Blue,40,4,2,3,4576,193,4383,0.85,3100,54,0.742,0.042,0.99499,0.00501
715919283,Attrited Customer,39,F,4,College,Single,$40K - $60K,Blue,36,3,2,3,1776,0,1776,0.518,2201,31,0.292,0,0.9949,0.0051
714559458,Attrited Customer,46,M,4,College,Married,$60K - $80K,Blue,36,4,2,1,1681,0,1681,0.464,1953,48,0.5,0,0.98591,0.01409
772150983,Attrited Customer,48,F,3,High School,Unknown,Less than $40K,Blue,37,4,2,1,2363,978,1385,0.662,2635,40,0.538,0.414,0.98576,0.01424
713920158,Attrited Customer,41,F,3,Uneducated,Unknown,Unknown,Blue,36,2,3,1,13733,0,13733,0.325,1591,30,0.875,0,0.99143,0.00857
712998033,Attrited Customer,37,M,3,High School,Single,$120K +,Blue,36,3,2,2,7361,0,7361,0.59,2109,44,0.571,0,0.99137,0.00863
712843983,Attrited Customer,41,F,2,College,Divorced,Less than $40K,Blue,36,3,3,4,1569,257,1312,0.408,2288,45,0.667,0.164,0.99801,0.00198835
714127383,Attrited Customer,48,F,3,Unknown,Unknown,Unknown,Blue,36,3,3,2,4431,2517,1914,0.499,2185,48,0.371,0.568,0.99515,0.00484967
779380908,Attrited Customer,51,M,1,Unknown,Married,$80K - $120K,Blue,39,4,3,4,24462,946,23516,0.475,1709,37,0.542,0.039,0.99813,0.00187387
713011683,Attrited Customer,37,F,3,College,Married,Unknown,Blue,24,4,2,4,11239,0,11239,0.32,2055,43,0.162,0,0.99697,0.00302519
712677633,Attrited Customer,42,F,0,Uneducated,Divorced,Unknown,Blue,31,3,3,4,2712,0,2712,0.724,2307,28,0.474,0,0.99781,0.00219052
713381433,Attrited Customer,38,F,1,High School,Married,Less than $40K,Blue,28,3,3,3,4196,731,3465,0.485,1868,30,0.2,0.174,0.99639,0.00360858
716697708,Attrited Customer,61,F,1,High School,Single,Unknown,Blue,52,3,2,4,3293,0,3293,0.838,3121,56,0.867,0,0.99666,0.00334364
720507108,Attrited Customer,42,F,3,College,Married,Less than $40K,Blue,28,3,3,2,1601,0,1601,0.63,2339,41,0.414,0,0.99452,0.00548
716751858,Attrited Customer,34,F,1,Unknown,Married,Less than $40K,Blue,36,2,3,3,2401,496,1905,0.647,2597,40,0.379,0.207,0.99681,0.00319278
712829808,Attrited Customer,39,M,3,Uneducated,Married,$60K - $80K,Blue,29,4,3,4,2187,0,2187,0.467,2031,40,0.333,0,0.99819,0.00181217
779302233,Attrited Customer,40,F,4,Graduate,Single,Less than $40K,Blue,22,4,2,3,1438.3,0,1438.3,0.695,2502,45,0.452,0,0.99504,0.00495524
717042333,Attrited Customer,53,F,2,College,Married,Less than $40K,Blue,44,3,3,3,1473,0,1473,0.92,2836,48,0.6,0,0.99661,0.00338757
771061008,Attrited Customer,40,F,2,Doctorate,Married,$40K - $60K,Blue,27,4,2,3,2208,0,2208,0.695,2659,56,0.806,0,0.9964,0.00359603
720824883,Attrited Customer,48,F,1,Unknown,Single,Less than $40K,Blue,40,3,1,2,3251,2517,734,0.739,2483,50,0.471,0.774,0.98271,0.01729
715847058,Attrited Customer,59,F,2,Uneducated,Divorced,Less than $40K,Blue,36,3,3,3,1863,1853,10,0.829,2462,40,0.29,0.995,0.9968,0.00320374
712770408,Attrited Customer,42,F,2,Graduate,Unknown,Less than $40K,Blue,36,6,3,2,3413,0,3413,0.593,2285,40,0.429,0,0.99447,0.00553
710752233,Attrited Customer,43,F,5,High School,Unknown,$40K - $60K,Blue,24,3,2,2,4430,2203,2227,1.046,2742,49,0.4,0.497,0.99132,0.00868
715146558,Attrited Customer,34,F,2,College,Married,Less than $40K,Blue,36,1,3,2,1696,0,1696,0.782,2325,56,0.556,0,0.99432,0.00568
778606308,Attrited Customer,45,M,3,Uneducated,Divorced,$80K - $120K,Blue,25,2,2,3,6614,1881,4733,0.737,3016,51,0.645,0.284,0.99513,0.00487126
710438358,Attrited Customer,42,F,1,Uneducated,Single,Less than $40K,Blue,35,4,3,3,3241,0,3241,0.442,2152,43,0.303,0,0.99659,0.00341249
712562433,Attrited Customer,48,F,2,Unknown,Married,Less than $40K,Blue,30,3,3,3,4204,0,4204,0.703,2316,43,0.536,0,0.997,0.00299743
713717283,Attrited Customer,40,F,3,Unknown,Single,$40K - $60K,Blue,29,3,3,3,2473,2332,141,0.293,1738,32,0.455,0.943,0.99711,0.00288892
713822208,Attrited Customer,42,M,2,High School,Single,$60K - $80K,Blue,33,3,3,3,4836,493,4343,0.417,1870,45,0.406,0.102,0.99661,0.00338788
718230933,Attrited Customer,45,M,4,Graduate,Single,Less than $40K,Blue,36,5,2,3,1438.3,1060,378.3,0.301,1253,29,0.318,0.737,0.99504,0.00495524
711637458,Attrited Customer,44,F,3,High School,Single,Less than $40K,Blue,36,2,3,3,2228,0,2228,0.686,2523,45,0.607,0,0.99673,0.00326528
708384033,Attrited Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,35,3,3,3,2745,2463,282,0.643,2466,39,0.345,0.897,0.99691,0.00308778
713677158,Attrited Customer,31,F,1,Graduate,Divorced,Unknown,Blue,22,2,2,3,1623,0,1623,0.501,2126,45,0.364,0,0.99447,0.00553
718090233,Attrited Customer,56,F,3,Graduate,Single,Unknown,Blue,36,3,3,3,10016,1872,8144,0.735,2804,37,0.542,0.187,0.99683,0.00317458
787529583,Attrited Customer,41,F,5,Unknown,Married,$40K - $60K,Blue,30,5,2,3,1588,0,1588,0.634,2561,61,0.649,0,0.99542,0.00458119
713772333,Attrited Customer,45,F,3,Unknown,Divorced,Less than $40K,Blue,34,4,3,1,3223,243,2980,0.433,1979,38,0.462,0.075,0.99198,0.00802
714514008,Attrited Customer,38,F,1,Graduate,Married,Unknown,Blue,29,3,3,3,8953,0,8953,0.403,1982,43,0.303,0,0.99649,0.00350838
711669258,Attrited Customer,50,F,3,Uneducated,Single,Unknown,Blue,36,2,3,3,3187,986,2201,0.615,2381,47,0.516,0.309,0.99691,0.00308778
720592533,Attrited Customer,41,M,4,Graduate,Unknown,$80K - $120K,Blue,31,3,3,2,19782,868,18914,0.808,2535,44,0.467,0.044,0.99473,0.00527
778207083,Attrited Customer,53,M,4,Uneducated,Single,$80K - $120K,Blue,44,3,3,2,11561,2189,9372,0.742,2153,39,0.5,0.189,0.99487,0.00513
778781508,Attrited Customer,44,F,2,High School,Married,Unknown,Blue,32,4,3,3,8477,2517,5960,0.717,2455,41,0.64,0.297,0.99661,0.00338788
712130058,Attrited Customer,44,F,4,Uneducated,Single,Unknown,Blue,36,3,3,4,8075,317,7758,0.585,2415,41,0.577,0.039,0.99821,0.00179304
794719983,Attrited Customer,44,F,4,High School,Unknown,Less than $40K,Blue,38,2,2,3,2616,2505,111,0.828,2576,42,0.5,0.958,0.9949,0.0051
778378983,Attrited Customer,54,F,1,Graduate,Single,Less than $40K,Blue,34,5,2,2,2939,2152,787,0.555,2476,42,0.355,0.732,0.99073,0.00927
709850508,Attrited Customer,33,F,2,Graduate,Married,Less than $40K,Blue,20,3,2,5,3202,0,3202,1.012,2917,37,0.682,0,0.99823,0.00176584
712448658,Attrited Customer,52,F,1,High School,Single,Less than $40K,Blue,36,3,3,2,1795,0,1795,0.718,2281,55,0.618,0,0.99395,0.00605
708276183,Attrited Customer,52,F,3,Post-Graduate,Married,Less than $40K,Blue,45,2,4,1,1760,0,1760,0.046,1554,35,0.029,0,0.99379,0.00621
720590058,Attrited Customer,51,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,3,8840,1794,7046,0.848,2839,47,0.808,0.203,0.99649,0.00350838
717748608,Attrited Customer,35,F,4,High School,Married,Less than $40K,Blue,24,3,2,4,1555,872,683,0.772,2252,51,0.645,0.561,0.99701,0.00299357
716694108,Attrited Customer,42,M,4,Uneducated,Married,$120K +,Blue,34,2,3,3,5195,468,4727,0.567,2682,48,0.231,0.09,0.99694,0.00305523
719981508,Attrited Customer,37,M,2,Uneducated,Single,Unknown,Blue,24,2,2,3,1649,0,1649,0.864,2574,51,0.7,0,0.99495,0.00505
716754783,Attrited Customer,43,M,4,High School,Married,$120K +,Blue,30,3,2,3,17228,1331,15897,0.519,2229,44,0.375,0.077,0.9949,0.0051
708575058,Attrited Customer,46,F,3,Uneducated,Divorced,$40K - $60K,Blue,39,2,3,2,3157,965,2192,0.928,3300,58,0.568,0.306,0.99482,0.00518
713929533,Attrited Customer,36,F,3,College,Married,Less than $40K,Blue,36,2,2,2,1707,0,1707,0.319,2060,52,0.529,0,0.99137,0.00863
720766908,Attrited Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,28,2,2,2,3021,0,3021,0.694,2814,37,0.321,0,0.99153,0.00847
805524708,Attrited Customer,52,F,3,High School,Divorced,Less than $40K,Blue,47,3,3,1,6629,2517,4112,0.932,2599,50,0.562,0.38,0.99095,0.00905
716299608,Attrited Customer,58,F,3,Unknown,Divorced,Less than $40K,Blue,36,2,2,3,1508,0,1508,0.458,1990,31,0.192,0,0.99544,0.00455805
802460433,Attrited Customer,57,F,3,High School,Married,Unknown,Blue,51,2,5,2,1438.3,0,1438.3,0.733,2607,37,0.609,0,0.99509,0.00490915
719512983,Attrited Customer,47,F,4,Graduate,Single,Less than $40K,Blue,39,3,3,6,1438.3,0,1438.3,0.854,2295,51,0.545,0,0.99939,0.00060765
714923583,Attrited Customer,38,F,2,Graduate,Unknown,Less than $40K,Blue,36,2,3,2,2369,0,2369,0.51,1924,48,0.548,0,0.99447,0.00553
720719883,Attrited Customer,54,F,1,Graduate,Single,Unknown,Blue,41,3,3,3,1874,0,1874,0.806,2535,55,0.618,0,0.99649,0.00350838
806914158,Attrited Customer,38,F,4,Graduate,Married,$40K - $60K,Blue,33,4,3,1,4047,0,4047,0.648,2134,34,0.478,0,0.99129,0.00871
812671758,Attrited Customer,47,F,5,Doctorate,Married,Unknown,Blue,42,3,5,3,4345,2176,2169,0.752,2458,44,0.467,0.501,0.99802,0.00197641
793630083,Attrited Customer,39,M,2,High School,Single,$120K +,Blue,33,1,3,4,1726,1476,250,0.371,1804,34,0.259,0.855,0.99801,0.00198853
